product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_co2
Urea,2032,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2032,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2032,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2032,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2032,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2032,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2032,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2032,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2032,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2032,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2032,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2032,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2032,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2032,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2032,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2032,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2032,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2032,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2032,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2032,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2032,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2032,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2032,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2032,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2032,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2032,China,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Rest of Asia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,North America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Russia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Europe,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,India,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Middle East,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Africa,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Latin America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Oceania,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Brazil,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Saudi Arabia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Namibia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2032,Australia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Ammonia,2032,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.0286200977867753
Ammonium nitrate,2032,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.0286200977867753
Urea,2032,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.0286200977867753
Ammonia,2032,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0036081850528168
Ammonium nitrate,2032,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0036081850528168
Urea,2032,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0036081850528168
Ammonia,2032,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0302765833085668
Ammonium nitrate,2032,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0302765833085668
Urea,2032,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0302765833085668
Ammonia,2032,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0031517838790134
Ammonium nitrate,2032,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0031517838790134
Urea,2032,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0031517838790134
Ammonia,2032,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0905627855519808
Ammonium nitrate,2032,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0905627855519808
Urea,2032,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0905627855519808
Ammonia,2032,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.007924963998459
Ammonium nitrate,2032,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.007924963998459
Urea,2032,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.007924963998459
Ammonia,2032,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1044029945438306
Ammonium nitrate,2032,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1044029945438306
Urea,2032,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1044029945438306
Ammonia,2032,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0009992412472426
Ammonium nitrate,2032,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0009992412472426
Urea,2032,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0009992412472426
Ammonia,2033,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.1232059779216997
Ammonium nitrate,2033,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.1232059779216997
Urea,2033,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.1232059779216997
Ammonia,2033,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0369325812393059
Ammonium nitrate,2033,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0369325812393059
Urea,2033,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0369325812393059
Ammonia,2033,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0848496518932366
Ammonium nitrate,2033,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0848496518932366
Urea,2033,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0848496518932366
Ammonia,2033,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0584532637670077
Ammonium nitrate,2033,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0584532637670077
Urea,2033,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0584532637670077
Ammonia,2033,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.0368118387608308
Ammonium nitrate,2033,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.0368118387608308
Urea,2033,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.0368118387608308
Ammonia,2033,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.1424012441585944
Ammonium nitrate,2033,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.1424012441585944
Urea,2033,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.1424012441585944
Ammonia,2033,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.0278173096015209
Ammonium nitrate,2033,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.0278173096015209
Urea,2033,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.0278173096015209
Ammonia,2033,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.0882821564100426
Ammonium nitrate,2033,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.0882821564100426
Urea,2033,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.0882821564100426
Ammonia,2033,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0268266990536763
Ammonium nitrate,2033,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0268266990536763
Urea,2033,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0268266990536763
Ammonia,2033,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1009484194444047
Ammonium nitrate,2033,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1009484194444047
Urea,2033,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1009484194444047
Ammonia,2033,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonium nitrate,2033,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Urea,2033,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonia,2033,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0005823251381183
Ammonium nitrate,2033,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0005823251381183
Urea,2033,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0005823251381183
Ammonia,2033,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonium nitrate,2033,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Urea,2033,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonia,2033,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonium nitrate,2033,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Urea,2033,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonia,2033,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0011513313351591
Ammonium nitrate,2033,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0011513313351591
Urea,2033,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0011513313351591
Ammonia,2033,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonium nitrate,2033,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Urea,2033,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006470556270146
Ammonia,2033,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0030903854917599
Ammonium nitrate,2033,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0030903854917599
Urea,2033,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0030903854917599
Ammonia,2033,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0077705815829046
Ammonium nitrate,2033,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0077705815829046
Urea,2033,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0077705815829046
Ammonia,2033,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.003537895733606
Ammonium nitrate,2033,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.003537895733606
Urea,2033,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.003537895733606
Ammonia,2033,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0009797755086599
Ammonium nitrate,2033,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0009797755086599
Urea,2033,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0009797755086599
Ammonia,2033,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2033,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2033,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2033,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2033,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2033,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2033,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
