uuid,product,region,parameter,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1b3360eb1150431c9ecd844df0e1540d,Ammonia,China,rebuild_status,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1b3360eb1150431c9ecd844df0e1540d,Ammonia,China,greenfield_status,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e82d4a101f24079b43590a0e8eedac5,Ammonia,China,technology,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis
1e82d4a101f24079b43590a0e8eedac5,Ammonia,China,annual_production_capacity,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
1e82d4a101f24079b43590a0e8eedac5,Ammonia,China,annual_production_volume,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081
1e82d4a101f24079b43590a0e8eedac5,Ammonia,China,retrofit_status,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1e82d4a101f24079b43590a0e8eedac5,Ammonia,China,rebuild_status,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1e82d4a101f24079b43590a0e8eedac5,Ammonia,China,greenfield_status,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32813298436a410b9ae4dd092cf83be3,Ammonia,China,technology,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis,Coal Gasification+ CCS + ammonia synthesis
32813298436a410b9ae4dd092cf83be3,Ammonia,China,annual_production_capacity,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
32813298436a410b9ae4dd092cf83be3,Ammonia,China,annual_production_volume,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081
32813298436a410b9ae4dd092cf83be3,Ammonia,China,retrofit_status,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32813298436a410b9ae4dd092cf83be3,Ammonia,China,rebuild_status,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32813298436a410b9ae4dd092cf83be3,Ammonia,China,greenfield_status,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fb080f7d5fc4b1888aebfb02a68b566,Ammonia,China,technology,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis
3fb080f7d5fc4b1888aebfb02a68b566,Ammonia,China,annual_production_capacity,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
3fb080f7d5fc4b1888aebfb02a68b566,Ammonia,China,annual_production_volume,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081
3fb080f7d5fc4b1888aebfb02a68b566,Ammonia,China,retrofit_status,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3fb080f7d5fc4b1888aebfb02a68b566,Ammonia,China,rebuild_status,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3fb080f7d5fc4b1888aebfb02a68b566,Ammonia,China,greenfield_status,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ad58e7f1544407487d027cdbc2a4d8d,Ammonia,China,technology,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis
7ad58e7f1544407487d027cdbc2a4d8d,Ammonia,China,annual_production_capacity,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
7ad58e7f1544407487d027cdbc2a4d8d,Ammonia,China,annual_production_volume,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081
7ad58e7f1544407487d027cdbc2a4d8d,Ammonia,China,retrofit_status,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7ad58e7f1544407487d027cdbc2a4d8d,Ammonia,China,rebuild_status,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7ad58e7f1544407487d027cdbc2a4d8d,Ammonia,China,greenfield_status,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85458090953f4985a0c5388a07cd8367,Ammonia,China,technology,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Coal Gasification + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis
85458090953f4985a0c5388a07cd8367,Ammonia,China,annual_production_capacity,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
85458090953f4985a0c5388a07cd8367,Ammonia,China,annual_production_volume,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081,0.7081
85458090953f4985a0c5388a07cd8367,Ammonia,China,retrofit_status,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85458090953f4985a0c5388a07cd8367,Ammonia,China,rebuild_status,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
85458090953f4985a0c5388a07cd8367,Ammonia,China,greenfield_status,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
